Pitch (MIDI),Time (s),Intensity
55.0,0.03007817268371582,0.021765217
55.0,0.02025580406188965,0.020972772
55.0,0.020002365112304688,0.014365953
55.0,0.030242204666137695,0.0074323313
55.0,0.019372224807739258,0.005497391
55.0,0.02058863639831543,0.005239615
55.0,0.029944181442260742,0.0047899256
55.0,0.019840478897094727,0.004722425
55.0,0.019986391067504883,0.0042663715
55.0,0.029979467391967773,0.0036117274
55.0,0.01939225196838379,0.0032834418
76.0,1.02056884765625,0.03388497
76.0,0.019884824752807617,0.0133594535
61.0,0.029839038848876953,0.018396199
55.0,0.020773887634277344,0.022634245
55.0,0.019573450088500977,0.016514951
55.0,0.029912471771240234,0.006126317
55.0,0.019757747650146484,0.0046485546
55.0,0.022115468978881836,0.0032011592
55.0,0.30091023445129395,0.014641878
55.0,0.029346704483032227,0.021214005
55.0,0.01907062530517578,0.016822025
55.0,0.020641565322875977,0.0049123396
55.0,0.03029918670654297,0.0038754928
64.0,0.24829959869384766,0.16411203
64.0,0.02993941307067871,0.2896797
64.0,0.019986629486083984,0.28377208
64.0,0.019988536834716797,0.2804275
64.0,0.029712200164794922,0.26971298
64.0,0.019984006881713867,0.24211447
64.0,0.01977396011352539,0.2787989
64.0,0.030400753021240234,0.28010792
64.0,0.02008962631225586,0.29189584
64.0,0.019735097885131836,0.29172367
64.0,0.02999567985534668,0.28946555
64.0,0.020348310470581055,0.296206
64.0,0.0199735164642334,0.3103609
64.0,0.01952075958251953,0.30906105
64.0,0.03099966049194336,0.3162826
64.0,0.01919412612915039,0.31001547
64.0,0.02022075653076172,0.25723484
64.0,0.029642581939697266,0.1929587
52.0,0.01926255226135254,0.20862137
63.0,0.02187943458557129,0.11860525
62.0,0.029767751693725586,0.11673493
52.0,0.018770217895507812,0.062394086
52.0,0.020180940628051758,0.045238826
62.0,0.031096696853637695,0.038396005
62.0,0.018850088119506836,0.025549265
45.0,0.020186424255371094,0.02231982
45.0,0.030406713485717773,0.018294595
81.0,0.019628524780273438,0.016572949
81.0,0.021465063095092773,0.013012235
81.0,0.024994611740112305,0.0116008315
81.0,0.023527860641479492,0.009811524
81.0,0.019568443298339844,0.009259008
81.0,0.030686378479003906,0.008482303
81.0,0.019795894622802734,0.0083550485
81.0,0.019623517990112305,0.006000913
81.0,0.029462337493896484,0.009971671
81.0,0.02115654945373535,0.009306488
41.0,0.01967024803161621,0.0103471745
41.0,0.0297849178314209,0.01089344
41.0,0.020680904388427734,0.007783773
41.0,0.020604372024536133,0.005407659
41.0,0.019289731979370117,0.004183156
55.0,0.42182374000549316,0.033057652
74.0,0.02823638916015625,0.09819011
55.0,0.019683837890625,0.102857776
55.0,0.020356178283691406,0.09217109
55.0,0.031723976135253906,0.08043602
55.0,0.017825841903686523,0.06861384
55.0,0.020412445068359375,0.060583852
55.0,0.029453277587890625,0.06300748
55.0,0.020199060440063477,0.06561082
55.0,0.0198514461517334,0.064927794
55.0,0.029974937438964844,0.061407942
55.0,0.02498602867126465,0.05679031
55.0,0.014992475509643555,0.050513063
55.0,0.019031047821044922,0.046630166
55.0,0.03098464012145996,0.0379808
55.0,0.020424604415893555,0.029414903
55.0,0.019428253173828125,0.02375124
55.0,0.03071737289428711,0.019417357
55.0,0.019330978393554688,0.014423559
55.0,0.01764845848083496,0.010032993
55.0,0.03308272361755371,0.005408239
